count,start_x,start_y,goal_x,goal_y,success,time,path_length,mean_abs_curvature,curvature_energy,mean_clearance,low_clearance_ratio
1,11.254989999727282,40.850774076041915,16.53170976083863,25.29163377137282,0,0.8880629998202494,,,,,
2,32.76644219825034,24.87320769885668,24.014210654685336,13.569703594825981,1,0.7088560000738653,14.295830231994682,2.4293556212079483e-13,8.872796361850642e-26,7.116190179270408,0.0
3,30.43166061542548,28.692306702879634,17.09504036993576,36.10531834729265,0,0.8797369998774229,,,,,
4,16.259910763687323,26.185258603522236,10.936573951208725,24.69294667681313,0,0.5337459999736893,,,,,
5,13.121054170723259,20.522709594679547,30.332577699867244,21.058663934057954,0,0.516909999987547,,,,,
6,36.98206294335961,34.22045048424073,23.75090210745455,20.9544801928486,1,3.6826709999786544,19.204507367080808,0.023277112444814313,0.05739446740776572,8.622228687177893,0.0
7,11.774014258912132,41.480930651130684,22.95915829988678,16.185186290421353,0,1.2364359999992303,,,,,
8,7.964220572778484,28.40933260063541,21.173750717394366,14.60013580929214,0,0.629989000117348,,,,,
9,26.901142373069725,38.006931543189296,25.37837362948933,20.457078762578483,1,3.571803000113505,17.94024614204489,0.024989294822363374,0.05704451444298357,4.720870852314747,0.0
10,33.14971935531527,27.843820322669238,22.796150419922064,35.0568773624075,0,0.9593130000666861,,,,,
11,11.37339540532441,37.02934852502608,28.22160558798597,36.06587391041059,0,0.80723099995339,,,,,
12,12.748475276617132,36.51806201626758,12.73927540662783,15.168895918569223,0,0.5931709999913437,,,,,
13,33.63264872962063,38.263148760607365,34.30328932751749,26.73058451794158,1,0.615476000120907,11.552047300057291,3.0835237744806523e-14,9.066284063379464e-27,10.619659185689173,0.0
14,15.342657156034756,12.963498737090031,27.039383752694214,34.07589698950714,0,0.993077999964953,,,,,
15,33.01400889474177,21.10217517696426,13.491239569201863,31.6893187026132,0,0.6884519998493488,,,,,
16,32.0537054214224,41.29568220109877,11.45530670270833,27.03573139055642,0,0.5548250001083943,,,,,
17,34.87538451671261,25.27358021202938,25.27014789959742,13.478821941990825,1,0.598136999997223,15.21107797361559,1.8590392383394397e-13,1.0688974442943123e-25,8.608409374242317,0.0
18,28.47494733220389,18.04243523911171,19.18859918578245,12.925965516920249,0,0.7685650000439637,,,,,
19,14.979056983215823,25.228320801995267,10.051608470721966,31.506531715769448,0,0.5292069999995874,,,,,
20,18.6903613214564,34.235377995073804,27.29571476249634,25.52562671198605,0,0.5064080000920512,,,,,
21,34.01323843480382,31.476178102770128,32.2179663907242,22.876807933757114,1,3.5201089999645774,8.878962541415344,0.03488045267962902,0.07092554680028935,11.461167949652092,0.0
22,23.82776677623921,18.567418669972625,38.06729220013249,19.957064200604034,1,0.9636859999773151,14.307172991143535,1.7870223560441583e-13,5.969925708801533e-26,6.933306061464505,0.0
23,14.801964647511642,14.921212091692157,14.831410094065022,35.35597192633446,0,0.9348309999950288,,,,,
24,28.681284902568173,16.56452479962882,18.558633016730383,25.220400304948747,0,0.5718859999888082,,,,,
25,27.64561139469395,26.25726271297747,25.176248203219494,37.62342767267407,0,0.5525409999336262,,,,,
26,29.580713575403415,23.564322398638627,20.82947666323213,23.644063757320094,0,0.5397160000484291,,,,,
27,10.171619006022732,18.773107215307476,15.649749635381141,22.057543004266137,0,0.5033499999171909,,,,,
28,16.569990714134867,29.834279330273063,37.29779979595144,35.69763611494102,0,0.49860900003295683,,,,,
29,31.61560794998256,35.241644589157254,25.505725768534717,39.93387673134684,0,0.5796880000161764,,,,,
30,28.421230938500692,27.573125916441793,9.144079645834324,27.220455553836604,0,0.6232949999684934,,,,,
31,13.416114033614228,16.683681485637155,22.644337835362133,36.00629241771342,0,0.5035330000282556,,,,,
32,16.00221799329906,35.523114363752406,23.260045966282647,17.16799075290092,0,0.48704899995755113,,,,,
33,37.08624767912802,24.649207575486138,16.00938738209077,37.84004854724438,0,0.5154949999450764,,,,,
34,10.635043432834697,34.481106367540754,12.629154286965345,24.378365164231553,0,0.5237259999830712,,,,,
35,14.016221677311059,37.66914013410809,18.994060703692973,41.62213261745106,0,0.5229870000675874,,,,,
36,26.395515470313384,33.297335794921054,23.130878336743528,21.904544187707103,1,3.20586199995887,13.228036678743667,0.07549679274794806,0.37887674378428604,4.430123774385119,0.0
37,19.166577968347838,40.62226170349555,13.050181305219587,42.02275148804755,0,0.8881119999841758,,,,,
38,18.723992692667057,27.67520574160047,7.244488077335564,27.372170015037234,0,0.5490670000654063,,,,,
39,37.29491828687407,21.2084276773004,30.265019510747393,25.86807693638149,1,3.334770000037679,9.036878931857427,0.08638156795039197,0.3568233254414731,9.933504076686134,0.0
40,13.304395179921743,39.55803061176898,7.247775583546045,21.74285016952492,0,0.9111790000133624,,,,,
41,38.158074960248086,20.517776847796814,33.4380837446126,30.692717458511943,1,3.353398999934143,11.219311007332443,0.004084339054520345,0.0009662094917002257,10.831888835011721,0.0
42,32.08457404704945,31.42235104527751,7.551694698308001,25.98726254265209,0,0.9174809999876743,,,,,
43,18.420668416465762,26.883541565438655,10.734501412016028,19.34371205626077,0,0.548603999959596,,,,,
44,24.40626730650431,24.238488297319574,31.63204366182989,30.676529334101247,0,0.522081000099206,,,,,
45,33.82272155211205,34.44468708171953,25.65790829840963,21.27211794351186,1,3.1277620000764728,16.038336979951517,0.03365478972384685,0.09683584258673236,8.289117253903939,0.0
46,31.35209018293488,20.1955536058054,9.085144909672987,41.271801183577324,0,1.1912239999674057,,,,,
47,7.784818910749361,18.28595048317085,27.951037470495677,29.652567951262427,0,0.5654500000673579,,,,,
48,11.708021374529302,40.950878428013574,11.575801091785795,27.867733144709128,0,0.5551410001771728,,,,,
49,11.25005738298983,34.000736054790835,15.413926094694592,16.72626295871256,0,0.5670850000569772,,,,,
50,8.165452636858937,17.931771432663073,12.754217315192806,28.657616828812735,0,0.5952559999968798,,,,,
51,20.91263992679368,41.10682135644274,36.74584973634122,36.34574162113966,0,0.5485350000071776,,,,,
52,27.85342342851827,37.781544266589336,36.26121921901953,13.423348508976073,1,3.143356999999014,25.76849412309691,0.00015278298017943766,4.4883276167623975e-06,8.140911696285459,0.0
53,10.43504497034231,23.423831887252476,9.663439018415296,30.510308353782307,0,0.8374909998565272,,,,,
54,15.792043576554939,15.647616651195154,30.036118508929498,32.02522057917982,0,0.6728250000378466,,,,,
55,25.80533644005481,13.761821362647872,20.23367161901478,33.04797261910727,0,0.5604159998711111,,,,,
56,11.638522381849068,24.175956175558106,7.342403052387276,15.177940726865671,0,0.5275329999676615,,,,,
57,21.296616450207626,38.951418368231536,32.71988952626024,14.58524838752289,0,0.612602000046536,,,,,
58,9.644718453665224,41.281194260348336,30.427012717315286,22.760096649786092,0,0.7796559998496377,,,,,
59,10.87794891825283,24.207728501386768,17.392851436459836,38.652856774567965,0,0.5958890001238615,,,,,
60,19.896586885777566,15.183479601654415,35.88525269775108,31.185275085557507,1,3.1123999999636,22.726660665493814,0.008529053900501524,0.010260149479230006,6.286607312706987,0.0
61,10.39113194096402,16.105470218518775,21.381373004764924,15.480963965218006,0,0.862461999986408,,,,,
62,26.59978141140138,31.00965160691851,7.727828888615142,36.66788941227408,0,0.8816070001103071,,,,,
63,31.479051476826484,39.86326719673487,27.813110095501976,33.27480809482735,1,0.6287589999374177,7.539689618864656,2.4199901342096076e-13,8.115511743915188e-26,5.018143360486514,0.0
64,11.871247011132802,13.460995806641934,8.781518622667921,41.31909444824828,0,0.7690869999805727,,,,,
65,27.03939854335608,40.79915598840355,17.713519220088976,35.12178184444079,0,0.5946789999597968,,,,,
66,8.776351570820978,17.67615503277432,15.439742015077492,29.05290689875079,0,0.5216950000885845,,,,,
67,24.2601588141531,27.532549572594345,37.13957923802992,26.320959614620097,0,0.5087950000870478,,,,,
68,33.07387228223002,14.408280308479013,18.85284321142177,29.354366985252582,0,0.5434350000541599,,,,,
69,26.240021879157602,20.158553373370186,19.28410752954553,40.802103069254215,0,0.5636860000777233,,,,,
70,27.13788202129946,30.079119427031884,13.371031020404686,16.83551872757389,0,0.5233409999618743,,,,,
71,37.6773327934472,12.834816951784578,18.231497847777852,14.48382116191468,0,0.5229289999988396,,,,,
72,26.85967647700921,14.131682627380249,8.871098923152042,15.121207249320221,0,0.518574999887278,,,,,
73,15.271431274413295,29.8241603117393,32.066098023464946,20.66719457634983,0,0.4903379999632307,,,,,
74,15.629752248924213,37.17315764146315,30.19359468542664,16.509480376286866,0,0.5136929999025597,,,,,
75,32.0944314688644,37.37364243195102,12.314481860394785,31.322544792494902,0,0.59646799991242,,,,,
76,12.909836043752476,19.96527578893543,22.264829587944018,28.220687088910758,0,0.5234719999407389,,,,,
77,21.793645430584796,28.781094474862428,13.426615150457692,35.81362803248989,0,0.4861699999310076,,,,,
78,15.462245864137692,39.78551995344753,22.930416842900605,21.74803710286607,0,0.48389199992016074,,,,,
79,12.206164078021738,27.12433654040135,18.560483443052753,31.208389956478435,0,0.48299399986717617,,,,,
80,22.40499384328856,13.848132328578137,32.93613674227975,14.283942188116798,1,0.5933180000283755,10.540156592415679,7.073442360939182e-14,1.1980608560202748e-26,8.310449833292347,0.0
81,32.76306132164182,36.825661676906215,35.79644046839262,32.43183783003372,1,0.9587889999238541,5.339201910893424,4.743584979742768e-13,3.5084758532246013e-25,9.759738988541834,0.0
82,13.135283232868039,23.21907786938649,23.816567098976464,25.419720859275458,0,0.8676110001033521,,,,,
83,10.574157994669964,41.35957607808136,28.473637115651222,37.42648045063744,0,0.8183950001239282,,,,,
84,17.96768732167471,40.7396009339363,32.28634391143543,41.7646980011771,0,0.5532350000976294,,,,,
85,12.930311725255486,26.88636924692156,18.861080205623534,30.935937875779807,0,0.5131899999923917,,,,,
86,14.592757023938773,15.729263232048488,21.717583434744498,31.693481736748964,0,0.4957010000907758,,,,,
87,18.803376630932704,41.99966234064558,32.331998965472614,26.575979806595363,0,0.5329489999894577,,,,,
88,15.316486086515168,21.23880993556549,36.525696223771334,41.238396840574794,0,0.5037470000388566,,,,,
89,16.854384397781473,28.798726400005194,19.342427048278402,23.150158737624942,0,0.5055990000073507,,,,,
90,37.37472802718139,17.794657856460123,26.03414184921853,13.894979239509228,1,0.5693749999409192,11.992347066996784,1.647981471174686e-13,4.9927603308929183e-26,8.519144403631975,0.0
91,9.604522559621238,18.973162430044297,37.92709122467653,34.268867368128575,0,0.7358930001828412,,,,,
92,34.03582136393963,14.219073676736247,28.16343380217046,25.78359356629565,1,3.45083699994575,13.525314231082882,0.06013709512328065,0.28149660085823053,8.688900333773931,0.0
93,19.823164001677995,33.73070861942933,16.421169517337084,27.96146222903655,0,0.8000860000265675,,,,,
94,23.50226359864606,17.429608019111093,15.409964202171171,25.20513241859169,0,0.5819910002173856,,,,,
95,21.595836324705317,36.448157260368575,26.952185815039762,29.41341457732166,0,0.510974000007991,,,,,
96,34.09339032317618,18.59857645140626,9.993759315040663,24.414897402364844,0,0.5388009999478527,,,,,
97,11.03565127336562,29.220628640275038,24.77106543931729,16.651020041619585,0,0.4973980001068412,,,,,
98,29.25280286686376,29.237168805450644,20.035969088072058,39.9276425704561,0,0.5240320001576038,,,,,
99,33.65421610855548,19.298168030830947,11.960671184779414,39.87002416177229,0,0.8968800000275223,,,,,
100,11.667010710497948,35.1805666302772,16.553284809307442,23.451123964313602,0,0.6028509999396192,,,,,
